barcode,name,brand,grade,sugar,fat,protein,calories,source
no_barcode,Sweet raita (Meetha raita),Home/Restaurant,C,17.93,0.0,3.24,0.0,IndianDishes
no_barcode,Dahi vadas/Dahi bhalla,Home/Restaurant,B,5.49,0.0,2.96,0.0,IndianDishes
no_barcode,Gunjia,Home/Restaurant,B,5.68,0.0,2.98,0.0,IndianDishes
no_barcode,Saunth/Sonth chutney with tamarind/imli,Home/Restaurant,D,33.55,0.0,1.01,0.0,IndianDishes
no_barcode,Rice kheer (Chawal ki kheer),Home/Restaurant,C,10.05,0.0,2.3,0.0,IndianDishes
no_barcode,Makhana kheer,Home/Restaurant,C,12.88,0.0,3.31,0.0,IndianDishes
no_barcode,Vermicelli kheer (Semiya/Seviyan ki kheer),Home/Restaurant,C,15.87,0.0,3.35,0.0,IndianDishes
no_barcode,Semolina kheer (Suji/Rava kheer),Home/Restaurant,C,15.88,0.0,3.43,0.0,IndianDishes
no_barcode,Paneer kheer,Home/Restaurant,C,10.03,0.0,4.53,0.0,IndianDishes
no_barcode,Cabbage kheer (Pattagobhi ki kheer),Home/Restaurant,B,9.73,0.0,2.87,0.0,IndianDishes
no_barcode,Carrot kheer (Gajar ki kheer),Home/Restaurant,C,10.09,0.0,2.81,0.0,IndianDishes
no_barcode,Cauliflower kheer (Phoolgobhi ki kheer),Home/Restaurant,B,8.78,0.0,3.04,0.0,IndianDishes
no_barcode,Moong dal kheer,Home/Restaurant,B,9.89,0.0,2.95,0.0,IndianDishes
no_barcode,Phirni,Home/Restaurant,C,16.11,0.0,3.49,0.0,IndianDishes
no_barcode,Semolina halwa (Suji ka halwa),Home/Restaurant,D,24.67,0.0,2.16,0.0,IndianDishes
no_barcode,Shahi suji halwa,Home/Restaurant,D,44.44,0.0,3.48,0.0,IndianDishes
no_barcode,Carrot halwa (Gajar ka halwa),Home/Restaurant,C,18.53,0.0,3.11,0.0,IndianDishes
no_barcode,Egg halwa (Ande ka halwa),Home/Restaurant,D,39.59,0.0,7.85,0.0,IndianDishes
no_barcode,Potato halwa (Aloo ka halwa),Home/Restaurant,D,29.18,0.0,1.53,0.0,IndianDishes
no_barcode,Pumpkin halwa (Kaddu ka halwa),Home/Restaurant,D,27.6,0.0,1.33,0.0,IndianDishes
no_barcode,Moong dal halwa,Home/Restaurant,C,40.23,0.0,8.35,0.0,IndianDishes
no_barcode,Caramel custard (steamed),Home/Restaurant,C,15.02,0.0,4.97,0.0,IndianDishes
no_barcode,Baked custard,Home/Restaurant,B,9.45,0.0,5.41,0.0,IndianDishes
no_barcode,Soft Custard (stirred),Home/Restaurant,C,11.19,0.0,5.01,0.0,IndianDishes
no_barcode,Chocolate ice cream,Home/Restaurant,C,15.41,0.0,4.47,0.0,IndianDishes
no_barcode,Mango ice cream,Home/Restaurant,C,11.14,0.0,3.4,0.0,IndianDishes
no_barcode,Fruit Ice cream (Phalon ka Ice cream),Home/Restaurant,C,16.05,0.0,4.37,0.0,IndianDishes
no_barcode,Caramel ice cream,Home/Restaurant,C,14.81,0.0,4.31,0.0,IndianDishes
no_barcode,Lemon souffle,Home/Restaurant,C,13.43,0.0,6.95,0.0,IndianDishes
no_barcode,Orange souffle,Home/Restaurant,C,14.2,0.0,6.8,0.0,IndianDishes
no_barcode,Vanilla souffle,Home/Restaurant,C,14.78,0.0,7.71,0.0,IndianDishes
no_barcode,Chocolate souffle,Home/Restaurant,C,14.74,0.0,7.88,0.0,IndianDishes
no_barcode,Pineapple souffle ,Home/Restaurant,C,15.52,0.0,8.06,0.0,IndianDishes
no_barcode,Apple mousse,Home/Restaurant,C,12.77,0.0,4.21,0.0,IndianDishes
no_barcode,Rich chocolate mousse,Home/Restaurant,C,10.84,0.0,7.96,0.0,IndianDishes
no_barcode,Mango mousse,Home/Restaurant,B,9.14,0.0,3.21,0.0,IndianDishes
no_barcode,Orange and pineapple cream,Home/Restaurant,C,11.96,0.0,1.44,0.0,IndianDishes
no_barcode,Charlotte rousse,Home/Restaurant,D,34.08,0.0,3.95,0.0,IndianDishes
no_barcode,Triffle pudding,Home/Restaurant,C,18.24,0.0,2.93,0.0,IndianDishes
no_barcode,Snow flakes pudding,Home/Restaurant,B,8.07,0.0,4.67,0.0,IndianDishes
no_barcode,Kulfi,Home/Restaurant,C,11.3,0.0,3.21,0.0,IndianDishes
no_barcode,Steamed orange pudding,Home/Restaurant,D,41.53,0.0,2.34,0.0,IndianDishes
no_barcode,Meringue and rice pudding,Home/Restaurant,C,14.6,0.0,4.84,0.0,IndianDishes
no_barcode,Cheese pudding,Home/Restaurant,C,19.27,0.0,11.29,0.0,IndianDishes
no_barcode,Chocolate pudding,Home/Restaurant,D,29.59,0.0,3.55,0.0,IndianDishes
no_barcode,Bread and butter pudding ,Home/Restaurant,C,19.63,0.0,5.59,0.0,IndianDishes
no_barcode,Queen of pudding,Home/Restaurant,C,16.35,0.0,5.51,0.0,IndianDishes
no_barcode,Pineapple upside down pudding,Home/Restaurant,D,35.73,0.0,3.15,0.0,IndianDishes
no_barcode,Date and nut pie,Home/Restaurant,D,46.86,0.0,3.93,0.0,IndianDishes
no_barcode,Stewed apple with custard,Home/Restaurant,C,18.36,0.0,1.27,0.0,IndianDishes
no_barcode,Apple snowballs,Home/Restaurant,D,24.58,0.0,0.86,0.0,IndianDishes
no_barcode,Hot orange souffle,Home/Restaurant,C,18.77,0.0,6.87,0.0,IndianDishes
no_barcode,Hot chocolate souffle,Home/Restaurant,D,26.21,0.0,6.7,0.0,IndianDishes
no_barcode,Hot vanilla souffle,Home/Restaurant,C,21.77,0.0,6.87,0.0,IndianDishes
no_barcode,Plain burfi (Burfi),Home/Restaurant,C,30.88,0.0,9.82,0.0,IndianDishes
no_barcode,Coconut burfi (Nariyal ki burfi),Home/Restaurant,C,32.15,0.0,8.81,0.0,IndianDishes
no_barcode,Bottle gourd burfi (Ghiya/Lauki burfi),Home/Restaurant,D,24.51,0.0,5.86,0.0,IndianDishes
no_barcode,Chocolate burfi,Home/Restaurant,C,33.15,0.0,13.0,0.0,IndianDishes
no_barcode,Cashewnut burfi (Kaju burfi/Kaju katli),Home/Restaurant,D,37.92,0.0,5.48,0.0,IndianDishes
no_barcode,Gram flour burfi (Besan burfi),Home/Restaurant,C,46.59,0.0,11.19,0.0,IndianDishes
no_barcode,Semolina ladoo with khoya (Suji/Rava aur khoye ke ladoo ),Home/Restaurant,D,52.86,0.0,6.71,0.0,IndianDishes
no_barcode,Semolina ladoo with coconut (Suji/Rava aur nariyal ke ladoo ),Home/Restaurant,D,50.9,0.0,5.68,0.0,IndianDishes
no_barcode,Gram flour ladoo (Besan ladoo),Home/Restaurant,C,62.61,0.0,8.93,0.0,IndianDishes
no_barcode,Sesame ladoo (Til ke ladoo),Home/Restaurant,C,43.5,0.0,10.7,0.0,IndianDishes
no_barcode,Chenna murki,Home/Restaurant,C,36.01,0.0,10.46,0.0,IndianDishes
no_barcode,Milk cake,Home/Restaurant,B,9.13,0.0,3.01,0.0,IndianDishes
no_barcode,Ghujia/Lavang latika,Home/Restaurant,C,13.0,0.0,1.86,0.0,IndianDishes
no_barcode,Gulab Jamun with khoya,Home/Restaurant,D,26.09,0.0,2.03,0.0,IndianDishes
no_barcode,Mal pua,Home/Restaurant,C,17.56,0.0,1.71,0.0,IndianDishes
no_barcode,Shahi tukre,Home/Restaurant,D,41.46,0.0,2.76,0.0,IndianDishes
no_barcode,Potato pakora/pakoda (Aloo pakoda),Home/Restaurant,B,6.04,0.0,1.9,0.0,IndianDishes
no_barcode,Onion pakora/pakoda (Pyaaz ke pakode),Home/Restaurant,B,5.41,0.0,1.9,0.0,IndianDishes
no_barcode,Cauliflower pakora/pakoda (Phoolgobhi ke pakode),Home/Restaurant,B,4.52,0.0,1.98,0.0,IndianDishes
no_barcode,Mixed vegetable pakora/pakoda,Home/Restaurant,B,5.12,0.0,1.94,0.0,IndianDishes
no_barcode,Spinach pakora/pakoda (Palak pakoda),Home/Restaurant,B,4.68,0.0,1.96,0.0,IndianDishes
no_barcode,Methi pakora/pakoda (Methi ke pakode),Home/Restaurant,B,4.68,0.0,2.06,0.0,IndianDishes
no_barcode,Egg pakora/pakoda (Ande ke pakode),Home/Restaurant,B,4.48,0.0,2.83,0.0,IndianDishes
no_barcode,Bread pakora/pakoda,Home/Restaurant,B,8.87,0.0,2.57,0.0,IndianDishes
no_barcode,Paneer pakora/pakoda,Home/Restaurant,B,5.52,0.0,3.27,0.0,IndianDishes
no_barcode,Potato bonda (Aloo bonda),Home/Restaurant,B,4.53,0.0,1.09,0.0,IndianDishes
no_barcode,Potato samosa (Aloo ka samosa),Home/Restaurant,B,9.21,0.0,1.71,0.0,IndianDishes
no_barcode,Minced meat samosa (Keema ka samosa),Home/Restaurant,B,6.14,0.0,4.43,0.0,IndianDishes
no_barcode,Paneer and pea samosa (Paneer matar ka samosa),Home/Restaurant,B,8.55,0.0,4.02,0.0,IndianDishes
no_barcode,Mathri,Home/Restaurant,C,12.32,0.0,1.75,0.0,IndianDishes
no_barcode,Khasta kachori,Home/Restaurant,C,12.81,0.0,2.51,0.0,IndianDishes
no_barcode,Vegetable cutlet,Home/Restaurant,B,4.68,0.0,1.25,0.0,IndianDishes
no_barcode,Flattened rice cutlet (Chirwa cutlet/Chivda cutlet/Poha cutlet),Home/Restaurant,B,7.39,0.0,1.76,0.0,IndianDishes
no_barcode,Peanut cutlet (Mungfali ke cutlet),Home/Restaurant,B,5.68,0.0,2.63,0.0,IndianDishes
no_barcode,Fish cutlet (Machli ka cutlet),Home/Restaurant,B,3.13,0.0,2.77,0.0,IndianDishes
no_barcode,Paneer potato cutlet (Paneer aloo cutlet),Home/Restaurant,B,5.23,0.0,2.47,0.0,IndianDishes
no_barcode,Spinach chickpeas cutlet (Palak channa dal cutlet),Home/Restaurant,B,4.93,0.0,1.44,0.0,IndianDishes
no_barcode,Cheese toast,Home/Restaurant,B,5.49,0.0,1.98,0.0,IndianDishes
no_barcode,Vegetable burger,Home/Restaurant,C,13.69,0.0,3.26,0.0,IndianDishes
no_barcode,Cheese pizza,Home/Restaurant,D,30.62,0.0,5.79,0.0,IndianDishes
no_barcode,Vegetable seekh kebab,Home/Restaurant,B,5.32,0.0,1.57,0.0,IndianDishes
no_barcode,Masala vada,Home/Restaurant,B,4.06,0.0,1.69,0.0,IndianDishes
no_barcode,Peanut sago vada (Sabudana mungfali vada),Home/Restaurant,B,7.14,0.0,1.01,0.0,IndianDishes
no_barcode,Vegeterian scotch egg,Home/Restaurant,B,4.64,0.0,2.16,0.0,IndianDishes
no_barcode,Paneer shaslik/tikka,Home/Restaurant,B,7.98,0.0,5.11,0.0,IndianDishes
no_barcode,Peanut brittle (Moongfali ki chikki),Home/Restaurant,D,47.46,0.0,6.94,0.0,IndianDishes
no_barcode,Spring roll,Home/Restaurant,B,8.56,0.0,1.81,0.0,IndianDishes
no_barcode,Dry mango chutney (Sookhe aam ki chutney),Home/Restaurant,D,69.17,0.0,2.43,0.0,IndianDishes
no_barcode,Peanut chutney (Mungfali ki chutney),Home/Restaurant,B,9.87,0.0,11.8,0.0,IndianDishes
no_barcode,Coconut chutney (Nariyal ki chutney),Home/Restaurant,B,8.29,0.0,3.59,0.0,IndianDishes
no_barcode,Mint and coriander chutney (Pudinay aur dhaniye ki chutney),Home/Restaurant,C,21.18,0.0,2.81,0.0,IndianDishes
no_barcode,Custard tart,Home/Restaurant,D,28.66,0.0,3.72,0.0,IndianDishes
no_barcode,Lemon tart,Home/Restaurant,D,30.68,0.0,6.12,0.0,IndianDishes
no_barcode,Jam tart,Home/Restaurant,D,46.18,0.0,4.42,0.0,IndianDishes
no_barcode,Orange cream tart,Home/Restaurant,D,27.43,0.0,2.58,0.0,IndianDishes
no_barcode,Pineapple tart,Home/Restaurant,D,28.62,0.0,2.29,0.0,IndianDishes
no_barcode,Cheese and mushroom tart,Home/Restaurant,C,21.43,0.0,5.51,0.0,IndianDishes
no_barcode,Cottage cheese pie,Home/Restaurant,C,20.66,0.0,7.45,0.0,IndianDishes
no_barcode,Minced meat pie,Home/Restaurant,C,18.11,0.0,7.38,0.0,IndianDishes
no_barcode,Apple cinnamon pie,Home/Restaurant,D,33.68,0.0,3.35,0.0,IndianDishes
no_barcode,Lemon meringue pie,Home/Restaurant,D,35.11,0.0,3.88,0.0,IndianDishes
no_barcode,Chocolate meringue pie,Home/Restaurant,D,28.8,0.0,4.98,0.0,IndianDishes
no_barcode,Cream puffs,Home/Restaurant,C,16.0,0.0,4.7,0.0,IndianDishes
no_barcode,Chocolate eclairs,Home/Restaurant,D,26.22,0.0,4.24,0.0,IndianDishes
no_barcode,Cheese balls,Home/Restaurant,B,4.81,0.0,2.21,0.0,IndianDishes
no_barcode,Minced meat patties,Home/Restaurant,C,15.25,0.0,6.88,0.0,IndianDishes
no_barcode,Cheese patties,Home/Restaurant,C,22.23,0.0,7.38,0.0,IndianDishes
no_barcode,Hot cheese souffle,Home/Restaurant,B,5.41,0.0,9.18,0.0,IndianDishes
no_barcode,Hot potato souffle,Home/Restaurant,B,8.56,0.0,5.51,0.0,IndianDishes
no_barcode,Hot fish souffle,Home/Restaurant,A,3.69,0.0,11.23,0.0,IndianDishes
no_barcode,Hot spinach souffle,Home/Restaurant,B,4.19,0.0,5.43,0.0,IndianDishes
no_barcode,Plain cream cake,Home/Restaurant,D,47.18,0.0,6.18,0.0,IndianDishes
no_barcode,Apple cake (Seb ka cake),Home/Restaurant,D,39.48,0.0,4.94,0.0,IndianDishes
no_barcode,Marble cake,Home/Restaurant,D,46.88,0.0,6.3,0.0,IndianDishes
no_barcode,Chocolate cake,Home/Restaurant,D,45.14,0.0,6.01,0.0,IndianDishes
no_barcode,Orange cake,Home/Restaurant,D,48.28,0.0,6.1,0.0,IndianDishes
no_barcode,Fruit Loaf ,Home/Restaurant,D,46.49,0.0,5.36,0.0,IndianDishes
no_barcode,Banana cake (Kele ka cake),Home/Restaurant,D,40.0,0.0,5.77,0.0,IndianDishes
no_barcode,Chocolate chiffon cake,Home/Restaurant,D,37.87,0.0,5.76,0.0,IndianDishes
no_barcode,Christmas cake,Home/Restaurant,D,48.29,0.0,5.49,0.0,IndianDishes
no_barcode,Strawberry and vanilla cake with butter icing,Home/Restaurant,D,44.25,0.0,3.89,0.0,IndianDishes
no_barcode,Eggless cake,Home/Restaurant,C,46.14,0.0,8.12,0.0,IndianDishes
no_barcode,Swiss roll,Home/Restaurant,D,48.34,0.0,7.3,0.0,IndianDishes
no_barcode,Pineapple pastry ,Home/Restaurant,D,29.04,0.0,6.06,0.0,IndianDishes
no_barcode,Black forest pastry,Home/Restaurant,D,34.48,0.0,6.09,0.0,IndianDishes
no_barcode,Coconut finger,Home/Restaurant,D,42.56,0.0,7.09,0.0,IndianDishes
no_barcode,Pineapple cake ,Home/Restaurant,D,23.51,0.0,5.01,0.0,IndianDishes
no_barcode,Chocolate walnut cookies (Chocolate aur akhrot ke cookies),Home/Restaurant,D,47.1,0.0,6.56,0.0,IndianDishes
no_barcode,Chocolate chip cookies,Home/Restaurant,D,57.98,0.0,5.79,0.0,IndianDishes
no_barcode,Sweet plain biscuit,Home/Restaurant,D,50.29,0.0,5.86,0.0,IndianDishes
no_barcode,Chocolate biscuit,Home/Restaurant,D,51.56,0.0,5.88,0.0,IndianDishes
no_barcode,Coconut biscuit (Nariyal ke biscuit),Home/Restaurant,D,42.9,0.0,5.78,0.0,IndianDishes
no_barcode,Sweet and salty biscuit (Meethay aur namkeen biscuit),Home/Restaurant,D,45.09,0.0,6.15,0.0,IndianDishes
no_barcode,Peanut biscuit,Home/Restaurant,C,46.72,0.0,8.45,0.0,IndianDishes
no_barcode,Pin wheel biscuit,Home/Restaurant,D,54.56,0.0,5.4,0.0,IndianDishes
no_barcode,Saffron biscuit (Kesar biscuit),Home/Restaurant,D,59.7,0.0,6.05,0.0,IndianDishes
no_barcode,Masala biscuit,Home/Restaurant,D,45.18,0.0,6.06,0.0,IndianDishes
no_barcode,Ice box cookies,Home/Restaurant,D,56.09,0.0,5.7,0.0,IndianDishes
no_barcode,Ginger bread man,Home/Restaurant,D,60.26,0.0,6.61,0.0,IndianDishes
no_barcode,Danish cookies,Home/Restaurant,D,58.0,0.0,5.33,0.0,IndianDishes
no_barcode,Short bread cookies,Home/Restaurant,D,64.82,0.0,6.03,0.0,IndianDishes
no_barcode,Coffee biscuit,Home/Restaurant,D,46.55,0.0,6.9,0.0,IndianDishes
no_barcode,Melting moments,Home/Restaurant,D,55.84,0.0,5.71,0.0,IndianDishes
no_barcode,Ginger biscuit (Adarak ke biscuit),Home/Restaurant,D,58.44,0.0,5.98,0.0,IndianDishes
no_barcode,Soyabean muthias,Home/Restaurant,B,3.7,0.0,2.46,0.0,IndianDishes
no_barcode,Soyabean tikki,Home/Restaurant,B,4.39,0.0,3.53,0.0,IndianDishes
no_barcode,Soyabean namak paras,Home/Restaurant,B,4.65,0.0,2.65,0.0,IndianDishes
no_barcode,Peanut burfi (Moongfali ki burfi),Home/Restaurant,C,48.14,0.0,9.31,0.0,IndianDishes
no_barcode,Spinach peanut namak paras (Palak moongfali namak paras),Home/Restaurant,B,6.62,0.0,1.65,0.0,IndianDishes
no_barcode,Gram flour and semolina chilla/cheela/savory pancake (Besan suji chilla/cheela),Home/Restaurant,B,7.63,0.0,2.08,0.0,IndianDishes
no_barcode,Rice moong dal cheela (Chawal aur moong dal ka cheela),Home/Restaurant,C,11.13,0.0,2.74,0.0,IndianDishes
no_barcode,Split bengal gram sweet rice (Channa dal sweet rice),Home/Restaurant,D,41.07,0.0,4.15,0.0,IndianDishes
no_barcode,Sweet poori (Meethi poori),Home/Restaurant,C,14.26,0.0,2.12,0.0,IndianDishes
no_barcode,Wheat flour and moong dal burfi (Atta aur moong dal ki burfi),Home/Restaurant,C,60.0,0.0,9.84,0.0,IndianDishes
no_barcode,Spinach burfi (Palak burfi),Home/Restaurant,C,12.76,0.0,2.71,0.0,IndianDishes
no_barcode,Sweet split chickpea roti (Sweet channa dal roti/Puranpoli),Home/Restaurant,C,62.66,0.0,9.51,0.0,IndianDishes
no_barcode,Sprouted moong daliya ,Home/Restaurant,C,14.77,0.0,2.81,0.0,IndianDishes
no_barcode,Sprouted moong poha ,Home/Restaurant,D,26.6,0.0,5.59,0.0,IndianDishes
no_barcode,Pearl millet ladoo (Bajra ladoo),Home/Restaurant,C,50.98,0.0,9.61,0.0,IndianDishes
no_barcode,Paushtik ladoo,Home/Restaurant,D,60.34,0.0,7.65,0.0,IndianDishes
no_barcode,Paushtik roti,Home/Restaurant,D,26.59,0.0,7.17,0.0,IndianDishes
no_barcode,Semolina carrot vada (Suji gajar vada),Home/Restaurant,B,6.52,0.0,1.56,0.0,IndianDishes
no_barcode,Dhokla,Home/Restaurant,C,30.68,0.0,13.45,0.0,IndianDishes
no_barcode,Kashmiri tea (Kehwa),Home/Restaurant,B,5.23,0.0,0.17,0.0,IndianDishes
no_barcode,Steeped hot coffee,Home/Restaurant,B,3.01,0.0,0.39,0.0,IndianDishes
no_barcode,Hot chocolate,Home/Restaurant,B,9.02,0.0,3.43,0.0,IndianDishes
no_barcode,Cold coffee (with cream),Home/Restaurant,C,11.98,0.0,1.93,0.0,IndianDishes
no_barcode,Banana milkshake with ice cream (Kele ka milkshake ice cream ke saath),Home/Restaurant,C,11.15,0.0,2.01,0.0,IndianDishes
no_barcode,Flavoured milkshake,Home/Restaurant,B,8.65,0.0,2.06,0.0,IndianDishes
no_barcode,Jal jeera,Home/Restaurant,B,6.7,0.0,0.44,0.0,IndianDishes
no_barcode,Gingo,Home/Restaurant,C,12.42,0.0,0.14,0.0,IndianDishes
no_barcode,Mintade,Home/Restaurant,C,10.59,0.0,0.03,0.0,IndianDishes
no_barcode,Canjee,Home/Restaurant,B,0.44,0.0,0.24,0.0,IndianDishes
no_barcode,Cauliflower canjee (Phoolgobhi ki canjee),Home/Restaurant,B,0.35,0.0,0.39,0.0,IndianDishes
no_barcode,Potato canjee (Aloo canjee),Home/Restaurant,B,2.69,0.0,0.44,0.0,IndianDishes
no_barcode,Vermicelli porridge (Semiya/Seviyan porridge),Home/Restaurant,C,10.56,0.0,2.5,0.0,IndianDishes
no_barcode,Semolina upma (Suji/Rava upma),Home/Restaurant,C,16.31,0.0,3.3,0.0,IndianDishes
no_barcode,Vermicelli upma (Semiya/Seviyan upma),Home/Restaurant,C,16.88,0.0,3.11,0.0,IndianDishes
no_barcode,Rice upma,Home/Restaurant,C,17.96,0.0,2.63,0.0,IndianDishes
no_barcode,Bread upma,Home/Restaurant,C,12.6,0.0,2.8,0.0,IndianDishes
no_barcode,Vegetable upma,Home/Restaurant,C,16.46,0.0,4.73,0.0,IndianDishes
no_barcode,Poha,Home/Restaurant,D,35.05,0.0,6.09,0.0,IndianDishes
no_barcode,Vegetable poha,Home/Restaurant,C,21.52,0.0,4.89,0.0,IndianDishes
no_barcode,Moong dal stuffed cheela/chilla (Moong dal ka cheela/chilla),Home/Restaurant,C,19.42,0.0,6.97,0.0,IndianDishes
no_barcode,Paneer stuffed cheela/chilla,Home/Restaurant,C,19.16,0.0,11.44,0.0,IndianDishes
no_barcode,Indian style egg bhujia (Anda bhujia (Indian style)),Home/Restaurant,B,3.76,0.0,6.1,0.0,IndianDishes
no_barcode,French omelette/omlet,Home/Restaurant,A,0.41,0.0,10.03,0.0,IndianDishes
no_barcode,Puffy omelette/omlet,Home/Restaurant,A,0.08,0.0,8.82,0.0,IndianDishes
no_barcode,Orange omelette/omlet,Home/Restaurant,A,1.68,0.0,8.93,0.0,IndianDishes
no_barcode,Cheese and mushroom omelette/omlet,Home/Restaurant,A,1.68,0.0,9.69,0.0,IndianDishes
no_barcode,Spanish omelette/omlet,Home/Restaurant,B,5.1,0.0,8.25,0.0,IndianDishes
no_barcode,Mixed stock,Home/Restaurant,B,0.33,0.0,2.06,0.0,IndianDishes
no_barcode,Meat stock,Home/Restaurant,B,0.0,0.0,2.1,0.0,IndianDishes
no_barcode,White stock,Home/Restaurant,B,0.4,0.0,0.07,0.0,IndianDishes
no_barcode,Meat consomme (with mutton),Home/Restaurant,A,0.51,0.0,14.86,0.0,IndianDishes
no_barcode,Consomme au julienne,Home/Restaurant,A,1.49,0.0,12.49,0.0,IndianDishes
no_barcode,Consomme au vermicelli,Home/Restaurant,A,1.3,0.0,15.23,0.0,IndianDishes
no_barcode,Green pea soup (Matar ka soup),Home/Restaurant,A,3.63,0.0,11.06,0.0,IndianDishes
no_barcode,Spinach soup (Palak ka soup),Home/Restaurant,A,3.03,0.0,10.54,0.0,IndianDishes
no_barcode,Mixed vegetable soup,Home/Restaurant,A,2.95,0.0,8.22,0.0,IndianDishes
no_barcode,Cheese soup,Home/Restaurant,A,1.87,0.0,12.39,0.0,IndianDishes
no_barcode,Mulligatawny soup,Home/Restaurant,B,8.24,0.0,11.26,0.0,IndianDishes
no_barcode,Cream of carrot soup,Home/Restaurant,B,5.69,0.0,8.27,0.0,IndianDishes
no_barcode,Cream of broccoli soup,Home/Restaurant,A,3.72,0.0,8.97,0.0,IndianDishes
no_barcode,Cream of potato soup,Home/Restaurant,B,6.14,0.0,8.1,0.0,IndianDishes
no_barcode,Almond soup (Badam ka soup),Home/Restaurant,A,3.68,0.0,10.13,0.0,IndianDishes
no_barcode,Cold cucumber cream soup ,Home/Restaurant,B,1.76,0.0,0.34,0.0,IndianDishes
no_barcode,Cold tomato soup,Home/Restaurant,B,0.59,0.0,0.11,0.0,IndianDishes
no_barcode,Chicken stew,Home/Restaurant,B,4.44,0.0,7.19,0.0,IndianDishes
no_barcode,Veg paneer stew,Home/Restaurant,C,10.22,0.0,6.98,0.0,IndianDishes
no_barcode,Onion-green chilli parantha/paratha (Pyaaz aur hari mirch ka parantha/paratha),Home/Restaurant,D,26.37,0.0,4.37,0.0,IndianDishes
no_barcode,Methi parantha/paratha,Home/Restaurant,C,22.19,0.0,4.27,0.0,IndianDishes
no_barcode,Bathua poori,Home/Restaurant,C,13.85,0.0,2.35,0.0,IndianDishes
no_barcode,Gram flour poori (Besan poori),Home/Restaurant,C,10.93,0.0,2.59,0.0,IndianDishes
no_barcode,Beetroot poori (Chukandar ki poori),Home/Restaurant,C,12.29,0.0,1.91,0.0,IndianDishes
no_barcode,Peas poori (Matar ki poori),Home/Restaurant,C,14.92,0.0,3.04,0.0,IndianDishes
no_barcode,Peas kachori (Matar kachori),Home/Restaurant,C,13.25,0.0,3.21,0.0,IndianDishes
no_barcode,Pizza,Home/Restaurant,B,9.94,0.0,6.85,0.0,IndianDishes
no_barcode,Bacon and mushroom pancake,Home/Restaurant,B,8.47,0.0,6.82,0.0,IndianDishes
no_barcode,Cheese and tomato pancake,Home/Restaurant,C,10.66,0.0,5.15,0.0,IndianDishes
no_barcode,Minced meat pancake (with chicken),Home/Restaurant,B,8.18,0.0,12.01,0.0,IndianDishes
no_barcode,Eggplant/Brinjal rice (Vangi bhat),Home/Restaurant,D,31.74,0.0,5.28,0.0,IndianDishes
no_barcode,Kashmiri 'tahar',Home/Restaurant,C,19.11,0.0,1.95,0.0,IndianDishes
no_barcode,Cumin pulao (Jeera/Zeera pulao),Home/Restaurant,D,23.61,0.0,2.47,0.0,IndianDishes
no_barcode,Peas pulao (Matar pulao),Home/Restaurant,C,18.42,0.0,3.89,0.0,IndianDishes
no_barcode,Split bengal gram dal and vegetable pulao (Channa dal and vegetable pulao),Home/Restaurant,C,19.72,0.0,3.6,0.0,IndianDishes
no_barcode,Black channa pulao/ Bengal gram pulao (Kale chane ka pulao),Home/Restaurant,C,21.55,0.0,3.44,0.0,IndianDishes
no_barcode,Mutton pulao,Home/Restaurant,C,11.26,0.0,6.52,0.0,IndianDishes
no_barcode,Chicken pulao,Home/Restaurant,C,11.17,0.0,6.07,0.0,IndianDishes
no_barcode,Mexican rice,Home/Restaurant,C,14.21,0.0,4.62,0.0,IndianDishes
no_barcode,Plain khitchdi (Plain khichri/khichdi),Home/Restaurant,C,10.04,0.0,1.72,0.0,IndianDishes
no_barcode,Instant idli (with semolina),Home/Restaurant,C,43.4,0.0,9.16,0.0,IndianDishes
no_barcode,Plain dosa,Home/Restaurant,C,64.08,0.0,10.34,0.0,IndianDishes
no_barcode,Masala dosa mixed vegetable fillings,Home/Restaurant,D,23.02,0.0,4.84,0.0,IndianDishes
no_barcode,Masala dosa paneer fillings,Home/Restaurant,C,29.76,0.0,10.31,0.0,IndianDishes
no_barcode,Uttapam,Home/Restaurant,D,36.28,0.0,6.18,0.0,IndianDishes
no_barcode,Appam,Home/Restaurant,C,13.28,0.0,3.12,0.0,IndianDishes
no_barcode,Beans and macaroni,Home/Restaurant,C,14.24,0.0,4.58,0.0,IndianDishes
no_barcode,Spaghetti bolognese,Home/Restaurant,C,10.04,0.0,9.35,0.0,IndianDishes
no_barcode,Meat and macaroni casserole,Home/Restaurant,C,16.12,0.0,9.15,0.0,IndianDishes
no_barcode,Spaghetti with meat balls and tomato sauce,Home/Restaurant,C,10.46,0.0,5.61,0.0,IndianDishes
no_barcode,Spaghetti with paneer balls and tomato sauce,Home/Restaurant,C,12.72,0.0,3.95,0.0,IndianDishes
no_barcode,Lasagne with meat sauce,Home/Restaurant,B,5.38,0.0,2.9,0.0,IndianDishes
no_barcode,Lasagne with vegetables,Home/Restaurant,B,5.9,0.0,1.71,0.0,IndianDishes
no_barcode,Home made egg noodles,Home/Restaurant,D,42.92,0.0,6.55,0.0,IndianDishes
no_barcode,Sour lentils (Khatti dal),Home/Restaurant,B,6.04,0.0,2.22,0.0,IndianDishes
no_barcode,Urad special dehusked,Home/Restaurant,B,8.86,0.0,3.14,0.0,IndianDishes
no_barcode,Arhar with spinach (Arhar dal aur palak),Home/Restaurant,B,4.77,0.0,2.05,0.0,IndianDishes
